Id,MSSubClass,MSZoning,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
417,5,3,7844,1,3,3,0,4,0,19,2,2,0,5,6,7,1978,1978,3,1,5,6,1,203.0,3,3,1,3,3,3,0,209,5,0,463,672,0,4,1,4,672,728,0,1400,0,0,1,1,3,1,3,6,6,1,1,1978.0,0,2,440,4,4,2,0,0,0,0,0,0,0,3,2006,8,4,149500
418,6,3,22420,1,0,3,0,4,0,6,1,2,0,5,6,6,1918,1950,3,1,12,12,2,0.0,3,3,0,2,3,3,1,1128,5,0,242,1370,1,4,0,0,1370,1254,0,2624,1,0,2,1,4,1,3,10,6,1,5,1918.0,2,3,864,4,4,0,0,0,0,0,0,0,0,11,2007,8,4,239000
419,4,3,8160,1,3,3,0,4,0,7,2,2,0,0,5,6,1940,1950,1,1,7,8,2,0.0,3,3,0,3,3,3,0,312,5,0,444,756,0,1,0,1,756,378,0,1134,1,0,1,1,3,1,3,7,6,0,5,1940.0,2,1,240,4,4,1,0,0,0,0,0,0,0,4,2007,8,1,126000
420,0,3,8450,1,3,3,0,4,0,12,2,2,0,2,5,6,1968,1968,1,1,11,13,2,0.0,3,3,1,3,3,3,1,775,5,0,281,1056,0,0,1,4,1056,0,0,1056,1,0,1,0,3,1,3,6,6,1,1,1968.0,2,1,304,4,4,2,0,85,184,0,0,0,0,7,2010,8,4,142000
421,10,4,7060,1,3,3,0,4,0,11,2,2,2,6,7,5,1997,1998,1,1,11,13,1,200.0,3,2,2,2,1,1,2,1309,5,0,35,1344,0,0,1,4,1344,0,0,1344,2,0,2,0,2,2,3,8,6,0,1,1997.0,0,4,784,4,4,2,0,0,0,0,0,0,0,11,2008,8,2,206300
422,0,3,16635,1,0,3,0,2,0,14,2,2,0,2,6,7,1977,2000,1,1,4,5,3,126.0,2,3,1,2,3,3,0,1246,5,0,356,1602,0,2,1,4,1602,0,0,1602,0,1,2,0,3,1,2,8,6,1,1,1977.0,0,2,529,4,4,2,240,0,0,0,0,0,0,6,2009,8,4,215000
423,0,3,21750,1,3,1,0,4,1,11,0,2,0,2,5,5,1954,1954,3,1,5,6,2,0.0,3,3,1,3,3,3,5,0,5,0,988,988,0,0,1,0,988,0,0,988,0,0,1,0,2,1,3,4,6,0,1,1954.0,1,2,520,4,4,0,0,0,0,0,0,0,0,2,2008,8,4,113000
424,5,3,9200,1,3,3,0,4,0,15,2,2,0,5,8,5,1998,1998,1,1,11,13,1,473.0,2,3,2,2,3,3,2,986,5,0,484,1470,0,2,1,4,1470,1160,0,2630,1,0,2,1,4,1,2,8,6,1,1,1998.0,0,3,696,4,4,2,0,66,0,0,0,0,0,6,2008,8,4,315000
425,0,3,9000,1,3,3,0,4,0,12,2,2,0,2,6,5,1956,1956,1,1,12,14,1,74.0,3,3,1,2,3,3,3,616,5,0,580,1196,0,2,1,0,1196,0,0,1196,1,0,1,0,2,1,3,6,6,1,1,1956.0,1,1,297,4,4,2,0,44,0,0,0,0,0,5,2008,8,4,139000
426,5,4,3378,1,3,1,0,4,0,17,2,2,0,5,7,8,1946,1992,1,1,5,6,2,0.0,3,2,1,3,3,3,5,0,5,0,651,651,0,2,1,4,707,682,0,1389,0,0,1,1,3,1,3,6,6,2,5,1947.0,2,1,240,4,4,1,0,0,126,0,0,0,0,9,2009,8,4,135000
427,8,3,12800,1,3,2,0,4,1,20,2,2,0,7,7,5,1989,1989,1,1,12,14,1,145.0,2,3,2,2,3,1,2,1518,5,0,0,1518,0,2,1,4,1644,0,0,1644,1,1,2,0,2,1,2,5,6,1,1,1989.0,0,2,569,4,4,2,80,0,0,0,396,0,0,8,2009,8,4,275000
428,0,3,8593,1,0,3,0,4,0,12,2,2,0,2,4,6,1957,1957,3,1,7,8,2,0.0,3,3,1,3,3,3,4,288,5,0,619,907,0,0,1,4,907,0,0,907,0,0,1,0,3,1,3,5,6,0,5,1964.0,2,1,352,4,4,2,0,0,0,0,0,0,0,7,2008,8,4,109008
429,0,3,6762,1,3,3,0,4,0,5,2,2,0,2,7,5,2007,2007,1,1,11,13,1,108.0,2,3,2,2,3,3,2,664,5,0,544,1208,0,0,1,4,1208,0,0,1208,1,0,2,0,2,1,2,6,6,0,1,2007.0,1,2,628,4,4,2,105,54,0,0,0,0,0,9,2007,6,5,195400
430,0,3,11457,1,0,3,0,0,0,23,2,2,0,2,6,5,1988,1988,1,1,5,6,2,0.0,3,3,1,2,3,2,2,1005,5,0,387,1392,0,4,1,4,1412,0,0,1412,1,0,2,0,3,1,2,6,6,1,1,1988.0,2,2,576,4,4,2,0,0,169,0,0,0,0,3,2009,8,4,175000
431,12,4,1680,1,3,3,0,4,0,2,2,2,3,5,6,5,1971,1971,1,1,5,6,1,232.0,3,3,1,3,3,3,0,387,5,0,96,483,0,4,1,4,483,504,0,987,0,0,1,1,2,1,3,4,6,0,5,1971.0,2,1,264,4,4,2,0,0,0,0,0,0,0,7,2008,0,0,85400
433,12,4,1920,1,3,3,0,4,0,2,2,2,4,5,5,5,1971,1971,1,1,5,6,1,376.0,3,3,1,3,3,3,0,471,5,0,294,765,0,0,1,4,765,600,0,1365,1,0,1,1,2,1,3,6,2,0,5,1971.0,2,2,440,4,4,2,240,36,0,0,0,0,0,8,2007,8,4,122500
434,5,3,10839,1,0,3,0,0,0,8,2,2,0,5,6,5,1997,1998,1,1,11,13,2,0.0,3,3,2,2,3,3,5,0,5,0,926,926,0,0,1,4,926,678,0,1604,0,0,2,1,3,1,3,7,6,1,1,1997.0,0,2,470,4,4,2,0,36,0,0,0,0,0,7,2008,8,4,181000
436,5,3,10667,1,1,3,0,1,0,5,4,2,0,5,7,6,1996,1996,1,1,11,13,2,0.0,2,3,2,2,3,0,2,385,0,344,70,799,0,0,1,4,827,834,0,1661,1,0,2,1,3,1,2,6,6,1,1,1996.0,1,2,550,4,4,2,158,61,0,0,0,0,0,4,2009,5,4,212000
437,4,4,4400,1,3,3,0,4,0,17,2,2,0,0,6,8,1920,1950,1,1,10,12,2,0.0,3,3,0,1,3,3,5,0,5,0,648,648,0,4,1,0,734,384,0,1118,0,0,1,0,2,1,3,6,6,0,5,1990.0,2,2,440,4,4,2,0,0,0,0,0,0,0,10,2006,8,4,116000
438,3,4,6000,1,3,3,0,4,0,3,2,2,0,1,6,7,1926,2004,1,1,12,14,2,0.0,2,3,2,3,3,3,5,0,5,0,884,884,0,2,1,4,904,0,0,904,0,0,1,0,2,1,3,4,6,0,5,1926.0,2,1,180,4,4,2,0,0,105,0,0,0,0,1,2009,8,4,119000
439,1,3,4280,1,3,3,0,4,0,6,2,2,0,2,5,6,1913,2002,1,1,13,12,2,0.0,3,3,2,3,3,3,3,365,5,0,75,440,0,4,0,4,694,0,0,694,0,0,1,0,2,1,2,4,6,1,5,1990.0,2,1,352,2,4,1,0,0,34,0,0,0,0,3,2007,8,4,90350
440,4,3,12354,1,3,3,0,0,0,7,2,2,0,0,6,8,1920,2000,1,1,12,14,2,0.0,3,3,0,3,0,2,5,0,5,0,684,684,0,2,1,4,684,512,0,1196,0,0,1,0,3,1,2,7,6,0,5,2005.0,2,2,528,4,4,2,0,46,0,0,0,0,800,8,2009,4,4,110000
441,0,3,15431,1,3,3,0,4,0,16,2,2,0,2,10,5,2008,2008,3,1,11,13,3,200.0,0,3,2,0,3,1,2,1767,0,539,788,3094,0,0,1,4,2402,0,0,2402,1,0,2,0,2,1,0,10,6,2,1,2008.0,0,3,672,4,4,2,0,72,0,0,170,0,0,4,2009,8,4,555000
443,4,4,6240,1,3,3,0,4,0,3,2,2,0,0,5,7,1930,1992,1,1,7,8,2,0.0,3,3,2,3,3,3,5,0,5,0,1078,1078,0,4,1,4,1128,445,0,1573,0,0,2,0,3,1,3,8,6,1,5,1930.0,2,2,360,4,4,1,0,0,0,0,0,0,0,6,2008,8,4,162900
444,11,3,3922,1,3,3,0,4,0,0,2,2,4,2,7,5,2006,2007,1,1,13,15,1,72.0,2,3,2,0,3,0,5,0,5,0,1258,1258,0,0,1,4,1258,0,0,1258,0,0,2,0,2,1,2,6,6,1,1,2007.0,0,3,648,4,4,2,144,16,0,0,0,0,0,6,2007,6,5,172500
445,5,3,8750,1,3,3,0,4,0,5,2,2,0,5,7,5,1994,1995,1,1,11,13,2,0.0,2,2,2,2,3,3,2,642,5,0,273,915,0,0,1,4,933,975,0,1908,1,0,2,1,4,1,2,8,6,1,1,1994.0,2,2,493,4,4,2,144,133,0,0,0,0,0,7,2008,8,4,210000
446,0,3,9855,1,3,3,0,0,0,7,2,2,0,2,6,5,1956,1956,3,1,12,14,2,0.0,3,3,1,3,3,3,5,0,5,0,1436,1436,0,1,1,4,1689,0,0,1689,0,0,1,0,3,1,3,7,6,1,1,1956.0,2,2,480,4,4,2,0,0,0,0,0,0,0,11,2009,0,4,127500
447,0,3,16492,1,0,3,0,0,0,12,3,2,0,2,6,6,1966,2002,1,1,2,10,2,0.0,2,3,1,3,3,3,0,247,4,713,557,1517,0,0,1,4,1888,0,0,1888,0,0,2,1,2,1,2,6,4,1,1,1966.0,0,2,578,4,4,2,0,0,0,0,0,0,0,6,2010,8,4,190000
448,5,3,11214,1,0,3,0,0,0,8,2,2,0,5,7,5,1998,1999,1,1,11,13,2,0.0,2,3,2,2,3,3,5,0,5,0,930,930,0,2,1,4,956,930,0,1886,0,0,2,1,4,1,2,10,6,1,1,1998.0,0,2,431,4,4,2,89,0,0,0,0,0,0,7,2006,8,4,199900
449,4,4,8600,1,3,0,0,4,0,9,2,2,0,0,6,6,1937,1950,1,1,7,8,2,0.0,3,3,0,3,3,3,5,0,5,0,780,780,0,4,1,4,780,596,0,1376,0,0,2,0,3,1,3,7,6,1,5,1937.0,2,1,198,4,4,0,0,0,0,0,0,0,0,6,2006,8,4,119500
450,4,4,6000,1,3,3,0,4,0,17,2,2,0,0,3,7,1948,2002,1,1,7,8,2,0.0,3,2,1,3,3,3,0,331,5,0,318,649,0,0,1,4,679,504,0,1183,0,0,1,1,2,1,3,6,6,0,5,1981.0,2,1,308,4,4,2,0,176,0,0,0,0,0,6,2007,8,4,120000
451,1,4,5684,1,3,3,0,4,0,17,2,2,0,2,6,8,1930,2005,3,1,12,14,2,0.0,3,3,0,3,3,3,5,0,5,0,813,813,0,0,1,0,813,0,0,813,0,0,1,0,2,1,2,5,6,0,5,1932.0,2,1,270,1,1,0,0,113,0,0,0,0,0,6,2006,8,4,110000
452,0,3,70761,1,0,2,0,4,1,4,2,2,0,2,7,5,1975,1975,1,7,8,10,2,0.0,3,3,1,2,3,1,0,655,5,0,878,1533,0,4,1,4,1533,0,0,1533,1,0,2,0,2,1,2,5,6,2,1,1975.0,2,2,576,4,4,2,200,54,0,0,0,0,0,12,2006,8,4,280000
453,5,3,9303,1,0,3,0,0,0,23,2,2,0,5,6,5,1996,1997,3,1,11,13,1,42.0,2,3,2,0,3,3,0,742,5,0,130,872,0,0,1,4,888,868,0,1756,1,0,2,1,3,1,3,7,6,0,1,1996.0,0,2,422,4,4,2,144,122,0,0,0,0,0,7,2007,8,4,204000
454,5,1,9000,1,3,3,0,4,0,21,2,2,0,5,8,5,2008,2008,1,1,11,13,2,0.0,2,3,2,2,3,3,5,0,5,0,768,768,0,0,1,4,786,804,0,1590,0,0,2,1,3,1,2,6,6,0,1,2008.0,1,2,676,4,4,2,0,30,0,0,0,0,0,6,2009,8,4,210000
455,10,3,9297,1,3,3,0,4,0,11,2,2,2,2,5,5,1976,1976,1,1,8,10,2,0.0,3,3,1,3,3,3,0,1606,5,0,122,1728,0,4,1,4,1728,0,0,1728,2,0,2,0,4,2,3,8,6,0,5,1976.0,2,2,560,4,4,2,0,0,0,0,0,0,0,7,2006,8,3,188000
456,0,3,9600,1,3,3,0,4,0,14,2,2,0,2,7,6,1973,1973,3,1,5,6,1,320.0,3,3,1,3,3,3,0,916,5,0,326,1242,0,1,1,4,1242,0,0,1242,0,0,1,1,3,1,3,6,6,1,1,1973.0,2,2,528,4,4,2,0,0,0,0,0,0,0,9,2007,8,4,175500
457,6,4,4571,1,3,3,0,4,0,17,2,2,0,5,5,5,1916,1950,1,1,0,0,2,0.0,3,3,0,3,3,3,5,0,5,0,624,624,0,1,0,4,624,720,0,1344,0,0,1,0,4,1,3,7,6,0,5,1916.0,2,3,513,1,1,2,0,0,96,0,0,0,0,5,2008,0,0,98000
458,0,3,53227,1,0,2,0,1,1,4,2,2,0,2,4,6,1954,1994,0,5,8,10,2,0.0,3,3,1,2,3,1,1,1116,5,0,248,1364,0,0,1,4,1663,0,0,1663,1,0,1,0,2,1,2,6,2,2,1,1954.0,0,2,529,4,4,2,224,137,0,0,0,0,0,3,2008,8,4,256000
459,6,4,5100,1,3,3,0,4,0,17,2,2,0,5,8,7,1925,1996,3,1,10,15,2,0.0,3,2,2,3,3,3,5,0,5,0,588,588,0,1,1,4,833,833,0,1666,0,0,1,0,3,1,2,7,6,1,5,1925.0,2,1,228,4,4,2,192,63,0,0,0,0,0,6,2008,8,4,161000
460,4,3,7015,1,0,0,0,0,0,3,2,2,0,0,5,4,1950,1950,1,1,7,8,0,161.0,3,3,1,3,3,3,3,185,5,0,524,709,0,4,1,4,979,224,0,1203,1,0,1,0,3,1,2,5,6,1,5,1950.0,2,1,352,4,4,2,0,0,248,0,0,0,0,7,2009,8,4,110000
461,5,1,8004,1,0,3,0,4,0,21,6,2,0,5,8,5,2009,2009,1,1,11,13,3,110.0,2,3,2,2,3,3,2,544,5,0,288,832,0,0,1,4,832,1103,0,1935,1,0,2,1,3,1,3,8,6,0,3,2009.0,0,2,552,4,4,2,0,150,0,0,0,0,0,12,2009,6,5,263435
462,6,3,7200,1,3,3,0,4,0,18,1,2,0,5,7,9,1936,2007,1,1,12,14,2,0.0,2,2,2,2,1,3,0,350,1,210,0,560,0,0,1,4,575,560,0,1135,1,0,1,0,3,1,2,6,6,0,5,1971.0,1,2,576,4,4,2,256,0,0,0,0,0,0,4,2009,8,4,155000
463,0,3,8281,1,0,3,0,4,0,19,2,2,0,2,5,5,1965,1965,1,1,7,8,2,0.0,3,3,1,3,3,3,4,553,1,311,0,864,0,2,1,4,864,0,0,864,0,0,1,0,3,1,3,5,6,1,5,1965.0,2,1,360,4,4,2,0,0,236,0,0,0,0,12,2009,8,4,62383
464,6,3,11988,1,0,1,0,4,1,6,2,2,0,5,6,7,1934,1995,3,1,10,12,2,0.0,3,3,1,3,3,3,3,326,5,0,389,715,0,1,1,0,849,811,0,1660,0,0,1,1,3,1,3,6,6,1,5,1939.0,2,1,240,4,4,2,0,0,0,0,0,0,0,8,2008,8,4,188700
466,11,4,3072,1,3,3,0,4,0,0,2,2,4,2,7,5,2004,2004,3,1,11,13,1,18.0,2,3,2,2,3,3,5,0,5,0,1375,1375,0,0,1,4,1414,0,0,1414,0,0,2,0,2,1,2,6,6,1,1,2004.0,0,2,398,4,4,2,144,20,0,0,0,0,0,5,2006,8,4,178740
467,0,3,10628,1,3,3,0,4,0,12,2,2,0,2,7,5,1970,1970,0,5,8,10,2,0.0,3,2,1,3,1,1,2,778,5,0,499,1277,0,4,1,4,1277,0,0,1277,1,0,1,0,2,1,3,5,6,1,1,1970.0,2,2,526,4,4,2,0,0,0,0,176,0,0,4,2007,8,4,167000
468,6,3,9480,1,3,3,0,4,0,12,0,2,0,5,5,7,1942,1995,1,1,7,8,3,224.0,3,3,1,3,3,3,3,386,5,0,342,728,0,0,1,4,888,756,0,1644,0,0,1,1,3,1,2,7,6,2,1,1942.0,2,1,312,4,4,2,168,0,0,0,0,0,0,6,2007,8,4,146500
469,0,3,11428,1,0,3,0,4,0,16,2,2,0,2,8,5,2006,2006,1,1,11,13,3,248.0,2,3,2,2,3,3,5,0,5,0,1626,1626,0,0,1,4,1634,0,0,1634,0,0,2,0,3,1,2,7,6,1,1,2006.0,1,3,866,4,4,2,0,44,0,0,0,0,0,5,2007,8,4,250000
470,5,3,9291,1,0,3,0,0,0,20,7,2,0,5,6,5,1993,1993,1,1,5,6,1,120.0,2,3,2,2,3,3,2,426,5,0,406,832,0,0,1,4,832,878,0,1710,0,0,2,1,3,1,2,7,6,0,1,1993.0,1,2,506,4,4,2,144,70,0,0,0,0,0,6,2008,8,4,187000
471,11,3,6820,1,0,3,0,0,0,22,2,2,4,2,8,5,1985,1985,1,1,5,6,2,0.0,2,3,2,2,3,0,2,368,1,1120,0,1488,0,4,1,4,1502,0,0,1502,1,0,1,1,1,1,2,4,6,0,1,1985.0,1,2,528,4,4,2,0,54,0,0,140,0,0,6,2010,8,4,212000
472,5,3,11952,1,3,3,0,4,0,14,3,2,0,5,7,6,1977,1977,4,6,13,10,2,0.0,3,3,1,2,3,3,5,0,5,0,808,808,0,4,1,4,1161,808,0,1969,0,0,2,1,3,1,3,8,6,1,1,1977.0,1,2,534,4,4,2,0,0,0,0,276,0,0,11,2007,8,4,190000
473,13,4,3675,1,3,3,0,4,0,7,2,2,4,7,6,5,2005,2005,1,1,11,13,1,80.0,3,3,2,2,3,1,2,459,5,0,88,547,0,0,1,4,1072,0,0,1072,1,0,1,0,2,1,3,5,6,0,2,2005.0,1,2,525,4,4,2,0,28,0,0,0,0,0,6,2008,8,4,148000
474,0,3,14977,1,0,3,0,4,0,16,2,2,0,2,8,5,2006,2007,1,1,11,13,1,304.0,2,3,2,0,3,1,2,1350,5,0,626,1976,0,0,1,4,1976,0,0,1976,1,0,2,0,2,1,2,7,6,1,1,2006.0,1,3,908,4,4,2,250,63,0,0,0,0,0,7,2007,6,5,440000
475,11,3,5330,1,3,3,0,4,0,22,2,2,4,2,8,5,2000,2000,1,1,4,5,2,0.0,2,3,2,2,3,0,2,1196,5,0,298,1494,0,0,1,4,1652,0,0,1652,1,0,2,0,2,1,0,6,6,0,1,2000.0,1,2,499,4,4,2,96,48,0,0,0,0,0,8,2007,8,4,251000
476,0,3,8480,1,3,3,0,0,0,19,2,2,0,2,5,6,1963,1963,3,1,5,6,2,0.0,3,3,1,3,3,3,2,630,5,0,340,970,0,4,1,4,970,0,0,970,1,0,1,0,2,1,3,5,6,0,5,1996.0,2,2,624,4,4,2,0,24,0,0,192,0,0,7,2007,8,4,132500
477,0,3,13125,1,3,3,0,4,1,5,2,2,0,2,6,5,1997,1998,1,1,11,13,1,215.0,3,3,2,2,3,1,2,994,5,0,484,1478,0,0,1,4,1493,0,0,1493,1,0,2,0,3,1,2,7,6,1,1,1997.0,0,2,508,4,4,2,140,39,0,0,0,0,0,4,2008,8,4,208900
478,5,3,13693,1,3,3,0,4,0,16,2,2,0,5,9,5,2006,2006,3,1,11,13,1,772.0,0,3,2,2,3,0,5,0,5,0,2153,2153,0,0,1,4,2069,574,0,2643,0,0,2,1,3,1,0,9,6,1,3,2006.0,0,3,694,4,4,2,414,84,0,0,0,0,0,3,2007,8,4,380000
479,0,3,10637,1,3,3,0,4,0,5,2,2,0,2,8,5,2007,2008,3,1,11,13,3,336.0,2,3,2,0,3,1,2,1288,5,0,417,1705,0,0,1,4,1718,0,0,1718,1,0,2,0,3,1,2,7,6,1,1,2007.0,1,3,826,4,4,2,208,44,0,0,0,0,0,9,2009,8,4,297000
480,1,4,5925,1,3,0,0,4,0,17,2,2,0,2,4,7,1937,2000,3,1,10,12,0,435.0,3,3,0,1,3,3,4,168,5,0,739,907,0,4,1,4,1131,0,0,1131,0,0,1,0,2,1,3,7,6,0,5,1995.0,2,2,672,4,4,2,0,72,0,0,0,0,0,3,2007,8,2,89471
481,0,3,16033,1,0,3,0,2,0,16,2,2,0,2,9,5,2004,2005,3,1,11,13,1,378.0,2,3,2,0,3,1,2,1261,5,0,572,1833,0,0,1,4,1850,0,0,1850,1,0,2,0,3,1,2,8,6,1,1,2004.0,0,3,772,4,4,2,519,112,0,0,0,0,0,3,2006,8,4,326000
482,0,3,11846,1,0,1,0,4,0,16,2,2,0,2,9,5,2003,2004,3,1,11,13,1,562.0,2,3,2,0,3,1,2,1567,5,0,225,1792,0,0,1,4,1792,0,0,1792,1,0,2,0,2,1,0,6,6,1,1,2003.0,0,3,874,4,4,2,206,49,0,0,0,0,0,8,2006,8,4,374000
483,6,4,2500,1,3,3,0,0,0,17,2,2,0,5,7,8,1915,2005,1,1,10,12,2,0.0,2,3,2,3,3,3,0,299,5,0,611,910,0,0,1,4,916,910,0,1826,1,0,1,1,4,1,0,7,3,1,1,1915.0,2,1,164,1,1,2,0,0,0,0,0,0,0,6,2009,8,4,155000
484,11,4,4500,1,3,3,0,2,0,11,2,2,3,2,6,5,1998,1998,3,1,11,13,1,116.0,3,3,2,0,3,3,2,897,5,0,319,1216,0,0,1,4,1216,0,0,1216,1,0,2,0,2,1,3,5,6,0,1,1998.0,2,2,402,4,4,2,0,125,0,0,0,0,0,5,2006,8,4,164000
485,0,3,7758,1,0,3,0,0,0,19,2,2,0,2,5,7,1962,2001,1,1,5,10,2,0.0,3,2,1,3,3,3,0,588,5,0,411,999,0,2,1,4,999,0,0,999,1,0,1,0,3,1,2,6,6,0,5,1963.0,2,1,264,4,4,2,0,132,0,0,0,0,0,3,2007,8,4,132500
486,0,3,9600,1,3,3,0,4,0,12,2,2,0,2,5,7,1950,2007,1,1,7,8,2,0.0,2,3,1,3,3,3,0,607,5,0,506,1113,0,2,1,4,1113,0,0,1113,0,0,1,0,3,1,2,5,6,1,1,1950.0,2,1,264,4,4,2,0,80,120,0,0,0,0,7,2009,8,4,147000
487,0,3,10289,1,3,3,0,4,0,12,2,2,0,2,5,7,1965,1965,3,1,7,8,1,168.0,3,3,1,3,3,3,0,836,5,0,237,1073,0,4,1,4,1073,0,0,1073,1,0,1,1,3,1,3,6,6,0,1,1965.0,1,2,515,4,4,2,0,0,0,0,0,0,0,6,2007,8,4,156000
488,0,3,12243,1,0,3,0,4,0,14,2,2,0,2,5,6,1971,1971,1,1,8,10,2,0.0,3,3,1,2,3,0,0,998,5,0,486,1484,0,2,1,4,1484,0,0,1484,0,0,2,0,3,1,3,7,6,1,1,1971.0,2,2,487,4,4,2,224,0,0,0,180,0,0,2,2007,8,4,175000
489,14,3,10800,1,3,3,0,0,0,17,2,2,1,0,5,4,1900,1970,1,1,12,14,2,0.0,3,1,1,3,0,3,1,664,5,0,290,954,0,4,0,0,1766,648,0,2414,0,0,2,0,3,2,3,10,4,1,1,1970.0,2,2,520,4,1,0,142,0,0,0,0,0,0,5,2006,3,4,160000
490,13,4,1526,1,3,3,0,4,0,10,2,2,3,6,4,8,1970,2002,1,1,4,5,2,0.0,3,2,1,2,3,0,2,515,5,0,115,630,0,4,1,4,630,0,0,630,1,0,1,0,1,1,2,3,6,0,1,1970.0,2,1,286,4,4,2,0,0,0,0,0,0,0,5,2009,8,4,86000
491,12,4,2665,1,3,3,0,4,0,10,2,2,4,5,5,6,1976,1976,1,1,4,5,2,0.0,3,3,2,2,3,2,5,0,5,0,264,264,0,4,1,4,616,688,0,1304,0,0,1,1,3,1,3,4,6,1,3,1976.0,0,1,336,4,4,2,141,24,0,0,0,0,0,6,2008,8,4,115000
492,4,3,9490,1,3,3,0,4,0,12,0,2,0,0,6,7,1941,1950,1,1,12,14,2,0.0,3,3,1,3,3,3,1,403,4,165,238,806,0,4,1,0,958,620,0,1578,1,0,1,0,3,1,1,5,6,2,1,1941.0,2,1,240,4,4,2,0,0,32,0,0,0,0,8,2006,8,4,133000
493,5,3,15578,1,0,3,0,0,0,8,2,2,0,5,6,5,2006,2006,1,1,11,13,2,0.0,2,3,2,2,3,3,5,0,5,0,728,728,0,2,1,4,728,728,0,1456,0,0,2,1,3,1,3,8,6,0,1,2006.0,1,2,429,4,4,2,0,0,0,0,0,0,0,5,2006,6,5,172785
494,0,3,7931,1,3,3,0,4,0,12,2,2,0,2,5,6,1960,1960,1,1,2,14,2,0.0,3,3,1,3,3,3,1,374,3,532,363,1269,0,4,1,0,1269,0,0,1269,0,0,1,1,3,1,3,6,6,1,5,1964.0,2,1,308,4,4,2,0,0,0,0,0,0,0,6,2008,8,4,155000
495,1,4,5784,1,3,3,0,4,0,17,0,2,0,2,5,8,1938,1996,1,1,7,8,2,0.0,3,3,0,1,3,3,5,0,5,0,190,190,0,2,1,0,886,0,0,886,0,0,1,0,2,1,3,4,6,0,1,1938.0,2,1,273,4,4,2,144,20,80,0,0,0,0,12,2009,8,4,91300
497,0,3,12692,1,0,3,0,4,0,15,2,2,0,2,8,5,1992,1993,3,1,2,3,2,0.0,2,3,2,2,3,3,2,1231,5,0,1969,3200,0,0,1,4,3228,0,0,3228,1,0,3,0,4,1,2,10,6,1,1,1992.0,1,2,546,4,4,2,264,75,291,0,0,0,0,5,2007,8,4,430000
498,4,3,9120,1,3,3,0,4,0,3,2,2,0,0,7,6,1925,1950,1,1,12,14,2,0.0,3,2,2,3,3,3,4,329,5,0,697,1026,0,0,1,4,1133,687,0,1820,1,0,2,0,4,1,3,8,6,0,5,1925.0,2,1,240,4,4,0,0,100,0,0,0,0,0,6,2008,8,4,184000
499,0,3,7800,1,3,3,0,4,0,19,2,2,0,2,5,7,1967,2004,3,1,5,6,1,89.0,3,3,2,3,3,3,0,450,5,0,414,864,0,0,1,4,899,0,0,899,0,0,1,0,3,1,2,5,6,0,1,1967.0,0,1,288,4,4,2,64,0,0,0,0,0,0,6,2009,8,4,130000
500,0,3,7535,1,0,3,0,4,0,12,2,2,0,2,5,7,1958,1985,1,1,7,8,2,0.0,3,3,1,3,3,3,1,111,3,279,522,912,0,1,1,4,912,0,0,912,0,1,1,0,2,1,3,5,6,0,1,1958.0,0,1,297,4,4,2,12,285,0,0,0,0,480,6,2007,8,4,120000
501,12,4,1890,1,3,3,0,4,0,2,2,2,3,5,6,5,1973,1973,1,1,5,6,1,285.0,3,3,1,3,3,3,1,356,5,0,316,672,0,4,1,4,672,546,0,1218,0,0,1,1,3,1,3,7,6,0,5,1973.0,2,1,264,4,4,2,144,28,0,0,0,0,0,5,2007,8,4,113000
502,5,1,9803,1,3,3,0,4,0,21,2,2,0,5,7,5,2005,2005,1,1,11,13,2,0.0,2,3,2,2,3,3,2,400,5,0,466,866,0,2,1,4,866,902,0,1768,0,0,2,1,3,1,2,7,6,0,1,2005.0,1,2,603,4,4,2,0,108,0,0,0,0,0,2,2008,8,4,226700
503,0,3,9170,1,3,3,0,0,0,7,1,2,0,2,5,7,1965,1965,3,1,7,8,2,0.0,3,3,1,3,3,3,0,698,2,96,420,1214,0,0,1,4,1214,0,0,1214,1,0,1,0,2,1,3,6,6,0,5,1965.0,2,2,461,1,1,2,0,0,184,0,0,0,400,4,2007,8,4,140000
504,0,3,15602,1,0,3,0,4,0,6,2,2,0,2,7,8,1959,1997,1,1,2,14,2,0.0,3,3,1,3,3,3,0,1247,5,0,254,1501,0,4,1,4,1801,0,0,1801,1,0,2,0,1,1,3,6,6,2,1,1959.0,0,2,484,4,4,2,0,54,0,0,161,0,0,3,2010,8,4,289000
