Id,MSSubClass,MSZoning,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,HouseStyle,OverallQual,YearBuilt,YearRemodAdd,Exterior1st,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,TotalBsmtSF,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageQual,PavedDrive,WoodDeckSF,OpenPorchSF,SaleType,SaleCondition,SalePrice
479,20,RL,Reg,Lvl,Inside,Gtl,CollgCr,1Story,8,2007,2008,VinylSd,Stone,336.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,Unf,1705,Ex,Y,SBrkr,1718,0,1718,1,2,0,3,Gd,7,1,Attchd,2007.0,RFn,3,TA,Y,208,44,WD,Normal,297000
480,30,RM,Reg,Bnk,Inside,Gtl,OldTown,1Story,4,1937,2000,Stucco,BrkCmn,435.0,TA,TA,BrkTil,Fa,TA,No,Rec,Unf,907,TA,Y,SBrkr,1131,0,1131,0,1,0,2,TA,7,0,Detchd,1995.0,Unf,2,TA,Y,0,72,WD,Alloca,89471
481,20,RL,IR1,Lvl,FR2,Gtl,NridgHt,1Story,9,2004,2005,VinylSd,BrkFace,378.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,Unf,1833,Ex,Y,SBrkr,1850,0,1850,1,2,0,3,Gd,8,1,Attchd,2004.0,Fin,3,TA,Y,519,112,WD,Normal,326000
482,20,RL,IR1,HLS,Inside,Gtl,NridgHt,1Story,9,2003,2004,VinylSd,BrkFace,562.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,Unf,1792,Ex,Y,SBrkr,1792,0,1792,1,2,0,2,Ex,6,1,Attchd,2003.0,Fin,3,TA,Y,206,49,WD,Normal,374000
483,70,RM,Reg,Lvl,Corner,Gtl,OldTown,2Story,7,1915,2005,Stucco,None,0.0,Gd,TA,PConc,TA,TA,No,ALQ,Unf,910,Ex,Y,SBrkr,916,910,1826,1,1,1,4,Ex,7,1,Attchd,1915.0,Unf,1,Fa,Y,0,0,WD,Normal,155000
484,120,RM,Reg,Lvl,FR2,Gtl,Mitchel,1Story,6,1998,1998,VinylSd,BrkFace,116.0,TA,TA,PConc,Ex,TA,No,GLQ,Unf,1216,Ex,Y,SBrkr,1216,0,1216,1,2,0,2,TA,5,0,Attchd,1998.0,Unf,2,TA,Y,0,125,WD,Normal,164000
485,20,RL,IR1,Lvl,Corner,Gtl,Sawyer,1Story,5,1962,2001,HdBoard,None,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,Unf,999,Gd,Y,SBrkr,999,0,999,1,1,0,3,Gd,6,0,Detchd,1963.0,Unf,1,TA,Y,0,132,WD,Normal,132500
486,20,RL,Reg,Lvl,Inside,Gtl,NAmes,1Story,5,1950,2007,MetalSd,None,0.0,Gd,TA,CBlock,TA,TA,No,ALQ,Unf,1113,Gd,Y,SBrkr,1113,0,1113,0,1,0,3,Gd,5,1,Attchd,1950.0,Unf,1,TA,Y,0,80,WD,Normal,147000
487,20,RL,Reg,Lvl,Inside,Gtl,NAmes,1Story,5,1965,1965,MetalSd,BrkFace,168.0,TA,TA,CBlock,TA,TA,No,ALQ,Unf,1073,TA,Y,SBrkr,1073,0,1073,1,1,1,3,TA,6,0,Attchd,1965.0,RFn,2,TA,Y,0,0,WD,Normal,156000
488,20,RL,IR1,Lvl,Inside,Gtl,NWAmes,1Story,5,1971,1971,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,Av,ALQ,Unf,1484,Gd,Y,SBrkr,1484,0,1484,0,2,0,3,TA,7,1,Attchd,1971.0,Unf,2,TA,Y,224,0,WD,Normal,175000
489,190,RL,Reg,Lvl,Corner,Gtl,OldTown,1.5Fin,5,1900,1970,Wd Sdng,None,0.0,TA,Fa,CBlock,TA,Fa,No,BLQ,Unf,954,TA,N,FuseA,1766,648,2414,0,2,0,3,TA,10,1,Attchd,1970.0,Unf,2,TA,N,142,0,ConLD,Normal,160000
490,180,RM,Reg,Lvl,Inside,Gtl,MeadowV,SFoyer,4,1970,2002,CemntBd,None,0.0,TA,Gd,CBlock,Gd,TA,Av,GLQ,Unf,630,TA,Y,SBrkr,630,0,630,1,1,0,1,Gd,3,0,Attchd,1970.0,Unf,1,TA,Y,0,0,WD,Normal,86000
491,160,RM,Reg,Lvl,Inside,Gtl,MeadowV,2Story,5,1976,1976,CemntBd,None,0.0,TA,TA,PConc,Gd,TA,Mn,Unf,Unf,264,TA,Y,SBrkr,616,688,1304,0,1,1,3,TA,4,1,BuiltIn,1976.0,Fin,1,TA,Y,141,24,WD,Normal,115000
492,50,RL,Reg,Lvl,Inside,Gtl,NAmes,1.5Fin,6,1941,1950,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,Rec,806,TA,Y,FuseA,958,620,1578,1,1,0,3,Fa,5,2,Attchd,1941.0,Unf,1,TA,Y,0,0,WD,Normal,133000
493,60,RL,IR1,Lvl,Corner,Gtl,Gilbert,2Story,6,2006,2006,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,728,Gd,Y,SBrkr,728,728,1456,0,2,1,3,TA,8,0,Attchd,2006.0,RFn,2,TA,Y,0,0,New,Partial,172785
494,20,RL,Reg,Lvl,Inside,Gtl,NAmes,1Story,5,1960,1960,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,LwQ,1269,TA,Y,FuseA,1269,0,1269,0,1,1,3,TA,6,1,Detchd,1964.0,Unf,1,TA,Y,0,0,WD,Normal,155000
495,30,RM,Reg,Lvl,Inside,Gtl,OldTown,1Story,5,1938,1996,MetalSd,None,0.0,TA,TA,BrkTil,Fa,TA,No,Unf,Unf,190,Gd,Y,FuseA,886,0,886,0,1,0,2,TA,4,0,Attchd,1938.0,Unf,1,TA,Y,144,20,WD,Normal,91300
496,30,C (all),Reg,Lvl,Inside,Gtl,IDOTRR,1Story,4,1920,1950,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,720,TA,N,FuseA,720,0,720,0,1,0,2,TA,4,0,,,,0,,N,0,523,WD,Abnorml,34900
497,20,RL,IR1,Lvl,Inside,Gtl,NoRidge,1Story,8,1992,1993,BrkFace,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,3200,Ex,Y,SBrkr,3228,0,3228,1,3,0,4,Gd,10,1,Attchd,1992.0,RFn,2,TA,Y,264,75,WD,Normal,430000
498,50,RL,Reg,Lvl,Inside,Gtl,BrkSide,1.5Fin,7,1925,1950,Wd Sdng,None,0.0,TA,Gd,PConc,TA,TA,No,Rec,Unf,1026,Ex,Y,SBrkr,1133,687,1820,1,2,0,4,TA,8,0,Detchd,1925.0,Unf,1,TA,N,0,100,WD,Normal,184000
499,20,RL,Reg,Lvl,Inside,Gtl,Sawyer,1Story,5,1967,2004,HdBoard,BrkFace,89.0,TA,TA,PConc,TA,TA,No,ALQ,Unf,864,Ex,Y,SBrkr,899,0,899,0,1,0,3,Gd,5,0,Attchd,1967.0,Fin,1,TA,Y,64,0,WD,Normal,130000
500,20,RL,IR1,Lvl,Inside,Gtl,NAmes,1Story,5,1958,1985,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,LwQ,912,Fa,Y,SBrkr,912,0,912,0,1,0,2,TA,5,0,Attchd,1958.0,Fin,1,TA,Y,12,285,WD,Normal,120000
501,160,RM,Reg,Lvl,Inside,Gtl,BrDale,2Story,6,1973,1973,HdBoard,BrkFace,285.0,TA,TA,CBlock,TA,TA,No,BLQ,Unf,672,TA,Y,SBrkr,672,546,1218,0,1,1,3,TA,7,0,Detchd,1973.0,Unf,1,TA,Y,144,28,WD,Normal,113000
502,60,FV,Reg,Lvl,Inside,Gtl,Somerst,2Story,7,2005,2005,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,866,Gd,Y,SBrkr,866,902,1768,0,2,1,3,Gd,7,0,Attchd,2005.0,RFn,2,TA,Y,0,108,WD,Normal,226700
503,20,RL,Reg,Lvl,Corner,Gtl,Edwards,1Story,5,1965,1965,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,GLQ,1214,Ex,Y,SBrkr,1214,0,1214,1,1,0,2,TA,6,0,Detchd,1965.0,Unf,2,Fa,Y,0,0,WD,Normal,140000
504,20,RL,IR1,Lvl,Inside,Gtl,Crawfor,1Story,7,1959,1997,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,Unf,1501,TA,Y,SBrkr,1801,0,1801,1,2,0,1,TA,6,2,Attchd,1959.0,Fin,2,TA,Y,0,54,WD,Normal,289000
505,160,RL,Reg,Lvl,Inside,Gtl,NPkVill,2Story,6,1974,1974,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,Rec,855,TA,Y,SBrkr,855,467,1322,0,2,1,3,TA,6,1,Attchd,1974.0,Unf,2,TA,Y,260,0,WD,Normal,147000
506,90,RM,Reg,Lvl,Inside,Gtl,OldTown,2Story,5,1952,1952,Wd Sdng,BrkFace,360.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,960,Gd,Y,SBrkr,960,1000,1960,0,2,0,4,TA,10,0,Detchd,1952.0,Unf,2,TA,N,0,0,COD,Normal,124500
507,60,RL,IR1,Lvl,Inside,Gtl,SawyerW,2Story,8,1993,1994,VinylSd,BrkFace,125.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,777,Ex,Y,SBrkr,1065,846,1911,0,2,1,3,Gd,8,1,Attchd,1993.0,RFn,2,TA,Y,182,81,WD,Normal,215000
508,20,FV,IR1,Lvl,Inside,Gtl,Somerst,1Story,6,2009,2009,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1218,Ex,Y,SBrkr,1218,0,1218,0,2,0,2,Gd,4,0,Attchd,2009.0,Fin,2,TA,Y,0,102,New,Partial,208300
509,70,RM,Reg,Lvl,Inside,Gtl,OldTown,2Story,7,1928,2005,MetalSd,None,0.0,TA,Ex,BrkTil,TA,TA,No,Rec,Unf,689,Ex,Y,SBrkr,689,689,1378,0,2,0,3,Gd,7,1,Detchd,1928.0,Unf,2,TA,N,0,0,WD,Normal,161000
510,20,RL,Reg,Lvl,Corner,Gtl,NAmes,1Story,5,1959,1959,MetalSd,BrkFace,132.0,TA,TA,CBlock,TA,TA,No,ALQ,Unf,1041,Ex,Y,SBrkr,1041,0,1041,1,1,0,3,TA,6,0,Attchd,1959.0,RFn,1,TA,Y,224,88,WD,Normal,124500
511,20,RL,Reg,Lvl,Inside,Gtl,NAmes,1Story,5,1951,2000,Wd Sdng,BrkCmn,70.0,Gd,TA,CBlock,TA,TA,No,BLQ,Rec,1008,Ex,Y,SBrkr,1363,0,1363,1,1,0,2,TA,6,2,CarPort,1951.0,Unf,1,TA,Y,324,42,WD,Normal,164900
512,120,RL,IR1,Lvl,Inside,Gtl,NridgHt,1Story,7,2005,2006,VinylSd,Stone,94.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,1368,Ex,Y,SBrkr,1368,0,1368,0,2,0,2,Gd,6,1,Attchd,2005.0,RFn,2,TA,Y,132,35,New,Partial,202665
513,20,RL,Reg,Lvl,Corner,Gtl,NAmes,1Story,5,1958,1958,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,LwQ,864,TA,Y,SBrkr,864,0,864,1,1,0,3,TA,5,0,Detchd,1964.0,Unf,2,TA,Y,0,0,WD,Normal,129900
514,20,RL,Reg,Bnk,Corner,Gtl,Mitchel,1Story,6,1983,1983,VinylSd,None,0.0,TA,Gd,PConc,TA,TA,No,ALQ,Unf,1084,TA,Y,SBrkr,1080,0,1080,0,1,1,3,TA,5,0,Attchd,1983.0,Unf,2,TA,Y,120,0,WD,Normal,134000
515,45,RL,Reg,Lvl,Inside,Gtl,Crawfor,1.5Unf,5,1926,1950,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,Unf,768,Fa,N,SBrkr,789,0,789,0,1,0,2,TA,5,0,Detchd,1926.0,Unf,1,Po,Y,0,0,WD,Normal,96500
516,20,RL,Reg,Lvl,Inside,Gtl,NridgHt,1Story,10,2009,2009,CemntBd,BrkFace,305.0,Ex,TA,CBlock,Ex,TA,No,GLQ,Unf,2006,Ex,Y,SBrkr,2020,0,2020,1,2,1,3,Ex,9,1,Attchd,2009.0,Fin,3,TA,Y,156,54,New,Partial,402861
517,80,RL,IR1,Lvl,Corner,Gtl,NWAmes,SLvl,6,1972,1972,HdBoard,BrkFace,333.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,689,TA,Y,SBrkr,1378,741,2119,0,2,1,3,TA,7,1,Attchd,1972.0,RFn,2,TA,Y,0,104,COD,Abnorml,158000
518,60,RL,IR1,Lvl,Inside,Gtl,NoRidge,2Story,7,1996,1997,VinylSd,BrkFace,921.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,1264,Ex,Y,SBrkr,1277,1067,2344,0,2,1,3,Gd,7,1,Attchd,1996.0,RFn,3,TA,Y,220,0,WD,Normal,265000
519,60,RL,IR1,Lvl,CulDSac,Gtl,CollgCr,2Story,6,1998,1998,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,Mn,GLQ,Unf,794,Ex,Y,SBrkr,882,914,1796,1,2,1,3,TA,7,0,Attchd,1998.0,RFn,2,TA,Y,0,36,WD,Normal,211000
520,70,RL,Reg,Lvl,Inside,Gtl,Crawfor,2Story,7,1926,2004,MetalSd,None,0.0,Gd,TA,BrkTil,Gd,TA,No,Unf,Unf,1276,Ex,Y,SBrkr,1276,804,2080,0,1,1,3,Gd,9,2,Detchd,1926.0,Unf,1,TA,Y,0,0,WD,Normal,234000
521,190,RL,Reg,Lvl,Inside,Gtl,OldTown,2Story,4,1900,2000,MetalSd,None,0.0,TA,TA,BrkTil,,,,,,0,TA,N,FuseA,694,600,1294,0,2,0,3,TA,7,0,,,,0,,N,220,114,WD,Normal,106250
522,20,RL,IR1,Lvl,Corner,Gtl,NAmes,1Story,6,1957,1957,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,1244,Ex,Y,FuseA,1244,0,1244,0,1,1,3,TA,6,2,Attchd,1957.0,Unf,1,TA,Y,0,40,WD,Normal,150000
523,50,RM,Reg,Lvl,Corner,Gtl,BrkSide,1.5Fin,6,1947,1950,CemntBd,None,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,Unf,1004,Ex,Y,SBrkr,1004,660,1664,0,2,0,3,TA,7,2,Detchd,1950.0,Unf,2,TA,Y,0,24,WD,Normal,159000
524,60,RL,IR1,Bnk,Inside,Gtl,Edwards,2Story,10,2007,2008,CemntBd,Stone,762.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,Unf,3138,Ex,Y,SBrkr,3138,1538,4676,1,3,1,3,Ex,11,1,BuiltIn,2007.0,Fin,3,TA,Y,208,406,New,Partial,184750
525,60,RL,IR1,Lvl,Inside,Gtl,NoRidge,2Story,7,1996,1997,VinylSd,BrkFace,594.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1379,Ex,Y,SBrkr,1383,1015,2398,1,2,1,3,Gd,8,1,Attchd,1996.0,Fin,3,TA,Y,239,60,WD,Normal,315750
526,20,FV,Reg,Lvl,Inside,Gtl,Somerst,1Story,7,2005,2005,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,1257,Ex,Y,SBrkr,1266,0,1266,0,2,0,3,Gd,6,1,Attchd,2005.0,Unf,2,TA,Y,38,144,WD,Normal,176000
527,20,RL,Reg,Lvl,Inside,Gtl,NAmes,1Story,5,1956,2000,Wd Sdng,None,0.0,TA,TA,CBlock,Gd,TA,No,Rec,Unf,928,TA,Y,SBrkr,928,0,928,0,1,0,2,TA,4,0,Attchd,1956.0,Unf,1,TA,Y,261,0,WD,Normal,132000
528,60,RL,IR1,Lvl,Inside,Gtl,NridgHt,2Story,9,2008,2008,VinylSd,Stone,268.0,Ex,TA,PConc,Ex,TA,Av,GLQ,Unf,1452,Ex,Y,SBrkr,1476,1237,2713,1,2,1,3,Ex,11,1,Attchd,2008.0,Fin,3,TA,Y,126,66,New,Partial,446261
529,30,RL,IR1,Lvl,Inside,Gtl,Edwards,1Story,4,1920,2002,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,Mn,ALQ,Unf,528,Ex,Y,SBrkr,605,0,605,1,1,0,2,TA,5,0,,,,0,,N,0,0,WD,Normal,86000
530,20,RL,IR1,Lvl,CulDSac,Gtl,Crawfor,1Story,6,1957,1975,Wd Sdng,,,Gd,TA,PConc,TA,TA,No,Rec,Unf,2035,TA,Y,SBrkr,2515,0,2515,1,3,0,4,TA,9,2,Attchd,1975.0,RFn,2,TA,Y,0,0,WD,Alloca,200624
531,80,RL,Reg,Lvl,Inside,Gtl,Timber,SLvl,6,1988,1989,HdBoard,BrkFace,219.0,Gd,TA,CBlock,Gd,TA,Av,GLQ,Unf,1461,Ex,Y,SBrkr,1509,0,1509,1,2,0,3,Gd,5,1,Attchd,1988.0,RFn,2,TA,Y,224,0,WD,Abnorml,175000
532,70,RM,IR1,Lvl,FR3,Gtl,BrkSide,2Story,6,1920,1999,Wd Sdng,None,0.0,TA,TA,BrkTil,Fa,Fa,Mn,Unf,Unf,611,Ex,Y,SBrkr,751,611,1362,0,2,0,3,TA,6,0,Detchd,1920.0,Fin,2,TA,Y,0,0,WD,Normal,128000
533,20,RL,Reg,Lvl,Inside,Gtl,NAmes,1Story,5,1955,2007,VinylSd,None,0.0,TA,TA,Slab,,,,,,0,Ex,Y,SBrkr,827,0,827,0,1,0,2,TA,5,1,Detchd,1967.0,Unf,1,TA,Y,0,0,WD,Normal,107500
534,20,RL,Reg,Low,Inside,Mod,BrkSide,1Story,1,1946,1950,VinylSd,None,0.0,Fa,Fa,Slab,,,,,,0,Fa,N,FuseF,334,0,334,0,1,0,1,Fa,2,0,,,,0,,N,0,0,WD,Normal,39300
535,60,RL,IR1,Lvl,Inside,Gtl,Gilbert,2Story,8,2004,2004,VinylSd,None,0.0,Gd,TA,PConc,Ex,Gd,Av,Unf,Unf,707,Ex,Y,SBrkr,707,707,1414,0,2,1,3,Gd,6,1,Attchd,2004.0,Fin,2,TA,Y,100,35,WD,Normal,178000
536,190,RL,Reg,Lvl,Inside,Gtl,Edwards,2Story,5,1910,1991,MetalSd,None,0.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,Unf,1117,TA,Y,SBrkr,820,527,1347,1,1,0,3,TA,5,0,,,,0,,N,85,0,WD,Normal,107500
537,60,RL,IR1,Lvl,CulDSac,Gtl,CollgCr,2Story,7,1998,1999,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,Av,Unf,Unf,880,Ex,Y,SBrkr,880,844,1724,0,2,1,3,Gd,8,0,Attchd,1998.0,Fin,2,TA,Y,120,155,WD,Normal,188000
538,20,RL,IR1,Lvl,FR2,Gtl,NAmes,1Story,4,1972,1972,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,Unf,864,TA,Y,SBrkr,864,0,864,0,1,0,3,TA,5,0,Detchd,1980.0,Unf,2,TA,Y,216,0,COD,Normal,111250
539,20,RL,IR1,Lvl,Inside,Gtl,Sawyer,1Story,5,1968,1968,Plywood,BrkFace,188.0,TA,TA,CBlock,TA,TA,No,BLQ,Unf,1051,TA,Y,SBrkr,1159,0,1159,0,1,1,3,TA,7,1,Attchd,1968.0,Unf,1,TA,Y,466,0,WD,Normal,158000
540,20,RL,Reg,Lvl,Inside,Gtl,CollgCr,1Story,8,2001,2002,VinylSd,BrkFace,479.0,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,1581,Ex,Y,SBrkr,1601,0,1601,1,2,0,3,Gd,6,1,Attchd,2001.0,RFn,2,TA,Y,180,0,WD,Normal,272000
541,20,RL,Reg,Lvl,Inside,Gtl,Timber,1Story,9,2006,2006,VinylSd,BrkFace,584.0,Ex,TA,PConc,Ex,TA,Av,GLQ,Unf,1838,Ex,Y,SBrkr,1838,0,1838,1,2,0,2,Ex,8,1,Attchd,2006.0,Fin,3,TA,Y,270,68,WD,Normal,315000
542,60,RL,Reg,Lvl,FR2,Gtl,NoRidge,2Story,8,2000,2000,VinylSd,BrkFace,72.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,969,Ex,Y,SBrkr,997,1288,2285,0,2,1,4,Gd,8,1,BuiltIn,2000.0,Fin,3,TA,Y,0,56,WD,Normal,248000
543,20,RL,Reg,Lvl,Inside,Gtl,NWAmes,1Story,7,1998,1999,VinylSd,None,0.0,Gd,TA,PConc,Ex,TA,No,LwQ,GLQ,1650,Ex,Y,SBrkr,1680,0,1680,1,2,0,3,Gd,7,1,Attchd,1998.0,Fin,2,TA,Y,78,73,WD,Normal,213250
544,120,RH,Reg,Lvl,Inside,Gtl,NAmes,SFoyer,7,1998,1998,MetalSd,BrkFace,182.0,TA,TA,PConc,Gd,TA,Av,GLQ,LwQ,723,Ex,Y,SBrkr,767,0,767,1,1,0,1,TA,4,0,Attchd,1998.0,Fin,1,TA,Y,120,40,WD,Normal,133000
545,60,RL,IR1,Lvl,Inside,Gtl,Gilbert,2Story,7,2006,2006,VinylSd,None,0.0,Gd,TA,PConc,Gd,Gd,Av,GLQ,Unf,654,Ex,Y,SBrkr,664,832,1496,1,2,1,3,Gd,7,1,Attchd,2006.0,RFn,2,TA,Y,100,24,New,Partial,179665
546,50,RL,IR1,Lvl,Corner,Gtl,NWAmes,1.5Fin,7,1988,1988,HdBoard,BrkFace,178.0,Gd,Gd,PConc,Gd,Gd,No,GLQ,LwQ,1204,Gd,Y,SBrkr,1377,806,2183,0,2,1,4,Gd,9,0,Attchd,1988.0,Unf,3,TA,Y,0,0,WD,Normal,229000
547,50,RL,IR1,Bnk,Inside,Gtl,BrkSide,1.5Fin,6,1923,1950,BrkFace,None,0.0,TA,TA,BrkTil,Gd,TA,No,Rec,Unf,1065,Ex,Y,FuseA,915,720,1635,0,1,1,3,TA,6,1,Detchd,1950.0,Unf,2,TA,Y,0,38,WD,Normal,210000
548,85,RL,Reg,Lvl,Inside,Gtl,Mitchel,SFoyer,5,1970,1970,VinylSd,None,0.0,TA,Gd,CBlock,Gd,TA,Av,ALQ,Unf,768,Ex,Y,SBrkr,768,0,768,1,1,0,2,TA,5,0,Detchd,1987.0,Unf,2,TA,Y,104,0,WD,Normal,129500
549,20,RM,IR1,HLS,Inside,Gtl,OldTown,1Story,5,1955,1995,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,LwQ,Rec,825,TA,Y,SBrkr,825,0,825,1,1,0,2,TA,4,0,Detchd,1963.0,RFn,2,TA,Y,140,50,WD,Normal,125000
550,60,FV,Reg,Lvl,Inside,Gtl,Somerst,2Story,7,2003,2004,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,912,Ex,Y,SBrkr,912,1182,2094,0,2,1,4,Gd,8,1,BuiltIn,2003.0,Fin,2,TA,Y,182,182,WD,Normal,263000
551,120,RL,Reg,Lvl,Inside,Gtl,NPkVill,1Story,6,1977,1977,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,Unf,1069,TA,Y,SBrkr,1069,0,1069,0,2,0,2,TA,4,0,Attchd,1977.0,RFn,2,TA,Y,0,55,COD,Abnorml,140000
552,20,RM,Reg,Lvl,Inside,Gtl,OldTown,1Story,5,1957,1957,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,928,Gd,Y,FuseA,928,0,928,0,1,0,3,TA,5,0,Attchd,1957.0,Fin,1,TA,Y,0,0,WD,Normal,112500
553,20,RL,IR1,Lvl,Inside,Gtl,NridgHt,1Story,8,2006,2006,VinylSd,Stone,250.0,Gd,TA,PConc,Ex,TA,Av,Unf,Unf,1709,Ex,Y,SBrkr,1717,0,1717,0,2,0,3,Gd,7,1,Attchd,2006.0,RFn,3,TA,Y,169,39,WD,Normal,255500
554,20,RL,Reg,Lvl,Inside,Gtl,Edwards,1Story,4,1949,2003,VinylSd,None,0.0,TA,TA,CBlock,,,,,,0,Ex,Y,SBrkr,1126,0,1126,0,2,0,2,Gd,5,0,Detchd,2002.0,Fin,2,TA,N,0,96,WD,Normal,108000
555,60,RL,Reg,Lvl,Inside,Gtl,NridgHt,2Story,7,2003,2004,VinylSd,BrkFace,292.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,998,Ex,Y,SBrkr,1006,1040,2046,1,2,1,3,Gd,8,1,BuiltIn,2003.0,RFn,3,TA,Y,320,62,WD,Normal,284000
556,45,RM,Reg,Lvl,Inside,Gtl,BrkSide,1.5Unf,5,1922,1950,MetalSd,None,0.0,TA,TA,BrkTil,TA,Fa,No,Unf,Unf,993,TA,Y,FuseA,1048,0,1048,0,1,0,2,TA,5,1,Detchd,1922.0,Unf,1,TA,Y,0,0,WD,Normal,113000
557,20,RL,IR1,Lvl,Inside,Gtl,NAmes,1Story,5,1957,1957,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,1092,TA,Y,FuseA,1092,0,1092,1,1,0,2,TA,6,1,Attchd,1957.0,Fin,1,TA,Y,268,0,WD,Normal,141000
558,50,C (all),Reg,Low,Inside,Mod,IDOTRR,1.5Fin,4,1920,1950,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,637,Gd,Y,SBrkr,897,439,1336,0,1,1,3,TA,7,0,CarPort,1994.0,Unf,1,TA,Y,0,47,COD,Normal,108000
559,60,RL,IR2,HLS,FR2,Gtl,Gilbert,2Story,7,1996,1997,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,Gd,GLQ,Unf,729,Ex,Y,SBrkr,729,717,1446,0,2,1,3,TA,6,1,Attchd,1996.0,Unf,2,TA,Y,264,22,WD,Normal,175000
560,120,RL,Reg,Lvl,Inside,Gtl,Blmngtn,1Story,7,2003,2004,VinylSd,BrkFace,18.0,Gd,TA,PConc,Gd,TA,Gd,Unf,Unf,1374,Ex,Y,SBrkr,1557,0,1557,0,2,0,2,Gd,7,1,Attchd,2003.0,Fin,2,TA,Y,143,20,WD,Normal,234000
561,20,RL,IR1,Lvl,Inside,Gtl,Sawyer,1Story,5,1957,1996,Wd Sdng,BrkFace,180.0,TA,TA,CBlock,Gd,TA,No,ALQ,Unf,1392,TA,Y,SBrkr,1392,0,1392,1,1,1,3,TA,5,1,Detchd,1957.0,Unf,2,TA,Y,0,0,WD,Normal,121500
562,20,RL,Reg,Lvl,Inside,Mod,Mitchel,1Story,5,1974,1975,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,Av,ALQ,LwQ,1389,Gd,Y,SBrkr,1389,0,1389,1,1,0,2,TA,6,1,Attchd,1975.0,RFn,2,TA,Y,240,38,WD,Normal,170000
563,30,RL,Reg,Lvl,Inside,Gtl,Edwards,1Story,5,1940,1969,WdShing,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,Unf,996,Ex,Y,SBrkr,996,0,996,1,1,0,3,TA,6,1,,,,0,,Y,144,0,WD,Normal,108000
564,50,RL,Reg,Lvl,Inside,Gtl,Edwards,1.5Fin,6,1918,1950,Wd Sdng,None,0.0,TA,TA,BrkTil,Gd,TA,Mn,Unf,Unf,1163,Ex,Y,SBrkr,1163,511,1674,0,2,0,4,TA,8,1,Detchd,1955.0,Fin,2,TA,N,72,36,WD,Normal,185000
